('Total Revenue', '281,724,000,000', '245,122,000,000', '211,915,000,000', '198,270,000,000')
         801417 function calls (769620 primitive calls) in 18.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _frozendict_py.py:1(<module>)
        1    0.000    0.000    0.001    0.001 managers.py:869(take)
        1    0.000    0.000    0.000    0.000 core.py:3204(view)
        1    0.000    0.000    0.001    0.001 generic.py:6681(copy)
        1    0.000    0.000    0.000    0.000 grouper.py:488(Grouping)
        1    0.000    0.000    0.000    0.000 protocol.py:73(Protocol)
        1    0.000    0.000    0.000    0.000 queues.py:21(Queue)
        1    0.000    0.000    0.000    0.000 series.py:1096(_slice)
        1    0.000    0.000    0.000    0.000 range.py:201(_simple_new)
        2    0.000    0.000    0.000    0.000 config.py:688(_warn_if_deprecated)
        2    0.000    0.000    0.000    0.000 __init__.py:764(legacy_normalize)
        2    0.000    0.000    0.000    0.000 random.py:126(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:450(validate)
        1    0.000    0.000    0.001    0.001 pyarrow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:1614(SQLDatabase)
        1    0.000    0.000    0.000    0.000 peewee.py:5042(bind)
        1    0.000    0.000    0.000    0.000 peewee.py:6193(Metadata)
        1    0.000    0.000    0.000    0.000 pytables.py:2386(DataCol)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:13(_NestedSequence)
        1    0.000    0.000    0.000    0.000 peewee.py:2410(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        2    0.000    0.000    0.000    0.000 base.py:774(_view)
        1    0.000    0.000    0.000    0.000 sysconfig.py:484(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 runners.py:14(_State)
        1    0.000    0.000    0.000    0.000 _odswriter.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _ufunc_config.py:462(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:98(register)
        1    0.000    0.000    0.000    0.000 pytables.py:2873(GenericFixed)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:415(Purpose)
        1    0.000    0.000    0.001    0.001 __init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 message.py:1200(EmailMessage)
        1    0.000    0.000    0.000    0.000 _print_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocks.py:166(maybe_split)
        1    0.000    0.000    0.000    0.000 typing.py:1393(__repr__)
        1    0.000    0.000    0.000    0.000 dataclasses.py:638(_frozen_get_del_attr)
        2    0.000    0.000    0.000    0.000 peewee.py:3306(cursor)
        1    0.000    0.000    0.019    0.019 __init__.py:873(metadata)
        1    0.000    0.000    0.000    0.000 _tzpath.py:5(_reset_tzpath)
        2    0.000    0.000    0.000    0.000 _mixins.py:157(take)
        1    0.000    0.000    0.001    0.001 hashing.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 _asarray.py:26(require)
        1    0.000    0.000    0.000    0.000 six.py:498(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 managers.py:903(BlockManager)
        1    0.000    0.000    0.000    0.000 managers.py:1825(SingleBlockManager)
        1    0.000    0.000    0.000    0.000 sslproto.py:82(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:326(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 numerictypes.py:626(_register_types)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        1    0.000    0.000    0.000    0.000 peewee.py:5339(DateField)
        1    0.000    0.000    0.001    0.001 peewee.py:3601(_connect)
        5    0.000    0.000    0.000    0.000 functools.py:970(__set_name__)
        1    0.000    0.000    0.000    0.000 array_manager.py:101(BaseArrayManager)
        1    0.000    0.000    0.001    0.001 _lxml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 impersonate.py:164(ExtraFingerprints)
        1    0.000    0.000    0.000    0.000 __init__.py:504(HTMLTreeBuilder)
        2    0.000    0.000    0.000    0.000 pathlib.py:447(__fspath__)
        3    0.000    0.000    0.000    0.000 blocks.py:322(__len__)
        1    0.000    0.000    0.000    0.000 numpy_.py:98(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:1007(open)
        2    0.000    0.000    0.000    0.000 datetimes.py:676(astype)
        4    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        2    0.000    0.000    0.000    0.000 <frozen codecs>:1004(getincrementaldecoder)
        4    0.000    0.000    0.000    0.000 utils.py:419(check_array_indexer)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 _tester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetimelike_accumulations.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method curl_cffi._wrapper.curl_slist_free_all}
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing_extensions.py:712(__eq__)
        3    0.000    0.000    0.000    0.000 datetimelike.py:745(_get_engine_target)
        5    0.000    0.000    0.000    0.000 __init__.py:55(using_string_dtype)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 market.py:1(<module>)
        1    0.000    0.000    0.000    0.000 well_known_types.py:327(Duration)
        1    0.000    0.000    0.000    0.000 peewee.py:6653(__init__)
        1    0.000    0.000    0.000    0.000 session.py:163(BaseSession)
        1    0.000    0.000    0.000    0.000 exceptions.py:13(RequestException)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        4    0.000    0.000    0.000    0.000 timedeltas.py:81(_field_accessor)
        1    0.000    0.000    0.000    0.000 dtypes.py:2046(ArrowDtype)
        3    0.000    0.000    0.000    0.000 cookies.py:589(value_decode)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:121(Buffer)
        4    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.001    0.001 peewee.py:3506(create_tables)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
        4    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
        6    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 peewee.py:7351(ModelSelect)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:985(__new__)
        1    0.000    0.000    0.000    0.000 string_.py:381(BaseStringArray)
        2    0.000    0.000    0.000    0.000 _functools.py:6(method_cache)
        3    0.000    0.000    0.000    0.000 decoder.py:283(_ModifiedDecoder)
        1    0.000    0.000    0.000    0.000 peewee.py:7882(process_row)
        1    0.000    0.000    0.000    0.000 peewee.py:6080(_create_indexes)
        1    0.000    0.000    0.000    0.000 peewee.py:3585(init)
        1    0.000    0.000    0.003    0.003 _common.py:51(files)
        2    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 peewee.py:2434(clone)
        1    0.000    0.000    0.000    0.000 stata.py:3209(StataWriter117)
        1    0.000    0.000    0.000    0.000 calendar.py:94(_localized_month)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        3    0.000    0.000    0.000    0.000 inspect.py:517(isbuiltin)
        3    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        5    0.000    0.000    0.000    0.000 peewee.py:3295(is_closed)
        1    0.000    0.000    0.000    0.000 cache.py:110(_TZ_KV)
        3    0.000    0.000    0.000    0.000 formatter.py:221(__init__)
        5    0.000    0.000    0.000    0.000 utils.py:62(is_list_like_indexer)
        2    0.000    0.000    0.000    0.000 missing.py:564(_array_equivalent_object)
        1    0.000    0.000    0.000    0.000 pytables.py:2701(Fixed)
        1    0.000    0.000    0.000    0.000 python_parser.py:71(PythonParser)
        1    0.000    0.000    0.000    0.000 data.py:83(_set_session)
        1    0.000    0.000    0.000    0.000 peewee.py:2214(_apply_ordering)
        1    0.000    0.000    0.000    0.000 fundamentals.py:46(Financials)
        1    0.000    0.000    0.000    0.000 cache.py:457(_ISINDBManager)
        1    0.000    0.000    0.000    0.000 message.py:977(MIMEPart)
        1    0.000    0.000    0.000    0.000 base_parser.py:102(BadLineHandleMethod)
        3    0.000    0.000    0.000    0.000 core.py:1411(getmask)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        6    0.000    0.000    0.000    0.000 unix_events.py:856(__init_subclass__)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 client.py:252(HTTPResponse)
        2    0.000    0.000    0.000    0.000 _adapters.py:53(__getitem__)
        4    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 threads.py:1(<module>)
        2    0.000    0.000    0.000    0.000 curl.py:421(get_reason_phrase)
        4    0.000    0.000    0.000    0.000 indexing.py:2603(_tuplify)
        1    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 well_known_types.py:79(Timestamp)
        1    0.000    0.000    0.001    0.001 generic.py:8712(isna)
        3    0.000    0.000    0.000    0.000 inspect.py:303(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 apply.py:118(Apply)
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 descriptor.py:103(DescriptorBase)
        2    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.000    0.000 rolling.py:120(BaseWindow)
        1    0.000    0.000    0.000    0.000 blocks.py:2900(external_values)
        1    0.000    0.000    0.000    0.000 peewee.py:7919(__init__)
        1    0.000    0.000    0.000    0.000 apply.py:1610(ResamplerWindowApply)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 __init__.py:155(createPool)
        1    0.000    0.000    0.000    0.000 __init__.py:611(DistributionFinder)
        7    0.000    0.000    0.000    0.000 __init__.py:508(_parse_local_version)
        1    0.000    0.000    0.000    0.000 peewee.py:7195(sort_models)
        1    0.000    0.000    0.001    0.001 configparser.py:494(LegacyInterpolation)
        1    0.000    0.000    0.000    0.000 impersonate.py:178(ExtraFpDict)
        2    0.000    0.000    0.001    0.000 _adapters.py:46(__init__)
        1    0.000    0.000    0.000    0.000 websockets.py:181(WebSocket)
        2    0.000    0.000    0.000    0.000 peewee.py:4681(next)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
        2    0.000    0.000    0.000    0.000 config.py:273(__call__)
        6    0.000    0.000    0.000    0.000 nanops.py:99(__init__)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:309(__subclasshook__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1376(__len__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:4158(Sentinel)
        2    0.000    0.000    0.000    0.000 session.py:412(curl)
        1    0.000    0.000    0.000    0.000 _common.py:21(package_to_anchor)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:978(system)
        4    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
        1    0.000    0.000    0.000    0.000 element.py:1274(NavigableString)
        2    0.000    0.000    0.000    0.000 {method 'create_function' of 'sqlite3.Connection' objects}
        1    0.000    0.000    0.002    0.002 printoptions.py:1(<module>)
        3    0.000    0.000    0.000    0.000 enum.py:1188(_generate_next_value_)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        2    0.000    0.000    0.000    0.000 peewee.py:5306(__init__)
        1    0.000    0.000    0.000    0.000 times.py:1(<module>)
        1    0.000    0.000    0.000    0.000 peewee.py:5753(ManyToManyField)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        2    0.000    0.000    0.000    0.000 __init__.py:428(_discover_resolvers)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 session.py:338(Session)
        2    0.000    0.000    0.000    0.000 managers.py:1764(is_consolidated)
        1    0.000    0.000    0.007    0.007 __init__.py:464(version)
        1    0.000    0.000    0.000    0.000 scope.py:121(Scope)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2147(IPv6Interface)
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
        1    0.000    0.000    0.000    0.000 traceback.py:374(StackSummary)
        1    0.000    0.000    0.000    0.000 _arrow_string_mixins.py:34(ArrowStringArrayMixin)
        2    0.000    0.000    0.000    0.000 context.py:41(cpu_count)
        1    0.000    0.000    0.000    0.000 frames.py:124(Frame)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 csv.py:172(Sniffer)
        4    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        2    0.000    0.000    0.000    0.000 textwrap.py:112(__init__)
        1    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:443(__init__)
        1    0.000    0.000    0.000    0.000 peewee.py:7199(dfs)
        2    0.000    0.000    0.000    0.000 generic.py:592(_get_block_manager_axis)
        2    0.000    0.000    0.000    0.000 {built-in method now}
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
